䝠;huan;2;húan
䝡;man;4;màn
䝢;man;4;màn
䝣;qu;2;qú
䝤;lao;3;lǎo
䝥;hao;2;háo
䝧;men;2;mén
䝨;xian;2;xían
䝩;zhen;4;zhèn
䝪;shu;2;shú
䝫;zuo;2;zúo
䝬;zhu;4;zhù
䝭;gou;4;gòu
䝮;xuan;4;xùan
䝯;yi;4;yì
䝰;ti;2;tí
䝲;jin;4;jìn
䝳;can;2;cán
䝵;bu;4;bù
䝶;liang;2;líang
䝷;zhi;4;zhì
䝸;ji;4;jì
䝹;wan;3;wǎn
䝺;guan;4;gùan
䝼;qing;2;qíng
䝽;ai;4;ài
䝾;fu;4;fù
䝿;gui;4;gùi
䞀;gou;4;gòu
䞁;xian;4;xìan
䞂;ruan;3;rǔan
䞃;zhi;4;zhì
䞄;biao;4;bìao
䞅;yi;2;yí
䞆;suo;3;sǔo
䞇;die;2;díe
䞈;gui;3;gǔi
䞉;sheng;4;shèng
䞊;xun;4;xùn
䞋;chen;4;chèn
䞌;she;2;shé
䞍;qing;2;qíng
䞐;chun;3;chǔn
䞑;hong;2;hóng
䞒;dong;4;dòng
䞓;cheng;1;chēng
䞔;wei;3;wěi
䞕;die;2;díe
䞖;shu;3;shǔ
䞘;ji;2;jí
䞙;za;2;zá
䞚;qi;2;qí
䞜;fu;4;fù
䞝;ao;3;ǎo
䞞;fu;2;fú
䞟;po;4;pò
䞡;tan;3;tǎn
䞢;zha;4;zhà
䞣;che;3;chě
䞤;qu;2;qú
䞥;you;4;yòu
䞦;he;2;hé
䞧;hou;4;hòu
䞨;gui;3;gǔi
䞩;e;4;è
䞪;jiang;4;jìang
䞫;yun;3;yǔn
䞬;tou;4;tòu
䞭;qiu;3;qǐu
䞯;fu;4;fù
䞰;zuo;2;zúo
䞱;hu;2;hú
䞳;bo;2;bó
䞵;jue;3;jǔe
䞶;di;4;dì
䞷;jue;2;júe
䞸;fu;4;fù
䞹;huang;2;húang
䞻;yong;3;yǒng
䞼;chui;3;chǔi
䞽;suo;3;sǔo
䞾;chi;2;chí
䟂;man;2;mán
䟃;ca;4;cà
䟄;qi;4;qì
䟅;jian;4;jìan
䟆;bi;4;bì
䟈;zhi;2;zhí
䟉;zhu;2;zhú
䟊;qu;2;qú
䟋;zhan;3;zhǎn
䟌;ji;2;jí
䟍;dian;2;dían
䟏;li;4;lì
䟐;li;4;lì
䟑;la;3;lǎ
䟒;quan;2;qúan
䟔;fu;4;fù
䟕;cha;4;chà
䟖;tang;4;tàng
䟗;shi;4;shì
䟘;hang;4;hàng
䟙;qie;4;qìe
䟚;qi;2;qí
䟛;bo;2;bó
䟜;na;4;nà
䟝;tou;4;tòu
䟞;chu;2;chú
䟟;cu;4;cù
䟠;yue;4;yùe
䟡;di;4;dì
䟢;chen;2;chén
䟣;chu;4;chù
䟤;bi;4;bì
䟥;mang;2;máng
䟦;ba;2;bá
䟧;tian;2;tían
䟨;min;2;mín
䟩;lie;3;lǐe
䟪;feng;3;fěng
䟬;qiu;4;qìu
䟭;tiao;2;tíao
䟮;fu;2;fú
䟯;kuo;4;kùo
䟰;jian;3;jǐan
䟴;zhen;4;zhèn
䟵;qiu;2;qíu
䟶;cuo;4;cùo
䟷;chi;4;chì
䟸;kui;2;kúi
䟹;lie;4;lìe
䟺;bang;3;bǎng
䟻;du;4;dù
䟼;wu;3;wǔ
䟾;jue;3;jǔe
䟿;lu;4;lù
䠀;chang;3;chǎng
䠂;chu;2;chú
䠃;liang;3;lǐang
䠄;tian;3;tǐan
䠅;kun;3;kǔn
䠆;chang;2;cháng
䠇;jue;2;júe
䠈;tu;2;tú
䠉;hua;4;hùa
䠊;fei;4;fèi
䠋;bi;3;bǐ
䠍;qia;2;qía
䠎;wo;4;wò
䠏;ji;4;jì
䠐;qu;4;qù
䠑;kui;3;kǔi
䠒;hu;2;hú
䠓;cu;4;cù
䠔;sui;4;sùi
䠗;qiu;4;qìu
䠘;pi;4;pì
䠙;bei;4;bèi
䠚;wa;4;wà
䠛;jiao;3;jǐao
䠜;rong;2;róng
䠞;cu;4;cù
䠟;die;2;díe
䠠;chi;4;chì
䠡;cuo;2;cúo
䠢;meng;4;mèng
䠣;xuan;3;xǔan
䠤;duo;3;dǔo
䠥;bie;2;bíe
䠦;zhe;4;zhè
䠧;chu;2;chú
䠨;chan;4;chàn
䠩;gui;4;gùi
䠪;duan;4;dùan
䠫;zou;4;zòu
䠬;deng;4;dèng
䠭;lai;2;lái
䠮;teng;2;téng
䠯;yue;4;yùe
䠰;quan;2;qúan
䠱;shu;3;shǔ
䠲;ling;2;líng
䠴;qin;3;qǐn
䠵;fu;4;fù
䠶;she;4;shè
䠷;tiao;3;tǐao
䠹;ai;2;ái
䠻;qiong;2;qíong
䠼;diao;4;dìao
䠽;hai;2;hái
䠾;shan;3;shǎn
䠿;wai;4;wài
䡀;zhan;3;zhǎn
䡁;long;3;lǒng
䡂;jiu;4;jìu
䡃;li;4;lì
䡅;min;3;mǐn
䡆;rong;2;róng
䡇;yue;4;yùe
䡈;jue;2;júe
䡉;kang;3;kǎng
䡊;fan;2;fán
䡋;qi;2;qí
䡌;hong;2;hóng
䡍;fu;2;fú
䡎;lu;2;lú
䡏;hong;2;hóng
䡐;tuo;2;túo
䡑;min;2;mín
䡒;tian;2;tían
䡓;juan;4;jùan
䡔;qi;3;qǐ
䡕;zheng;3;zhěng
䡖;jing;4;jìng
䡗;gong;3;gǒng
䡘;tian;2;tían
䡙;lang;2;láng
䡚;mao;4;mào
䡛;yin;4;yìn
䡜;lu;4;lù
䡝;yun;3;yǔn
䡞;ju;2;jú
䡟;pi;4;pì
䡡;xie;2;xíe
䡢;bian;4;bìan
䡥;rong;2;róng
䡦;sang;3;sǎng
䡧;wu;3;wǔ
䡨;cha;4;chà
䡩;gu;3;gǔ
䡪;chan;2;chán
䡫;peng;2;péng
䡬;man;4;màn
䡯;shuang;4;shùang
䡰;keng;3;kěng
䡱;zhuan;3;zhǔan
䡲;chan;2;chán
䡴;chuang;2;chúang
䡵;sui;4;sùi
䡶;bei;4;bèi
䡷;kai;4;kài
䡹;zhi;4;zhì
䡺;wei;4;wèi
䡻;min;2;mín
䡼;ling;2;líng
䡾;nei;4;nèi
䡿;ling;2;líng
䢀;qi;4;qì
䢁;yue;4;yùe
䢃;yi;4;yì
䢄;xi;3;xǐ
䢅;chen;2;chén
䢇;rong;3;rǒng
䢈;chen;2;chén
䢉;nong;2;nóng
䢊;you;2;yóu
䢋;ji;4;jì
䢌;bo;2;bó
䢍;fang;3;fǎng
䢐;cu;2;cú
䢑;di;3;dǐ
䢓;yu;2;yú
䢔;ge;2;gé
䢕;xu;4;xù
䢖;lv;4;lǜ
䢗;he;2;hé
䢙;bai;4;bài
䢚;gong;4;gòng
䢛;jiong;3;jǐong
䢝;ya;4;yà
䢞;nu;4;nù
䢟;you;2;yóu
䢠;song;4;sòng
䢡;xie;4;xìe
䢢;cang;4;càng
䢣;yao;2;yáo
䢤;shu;4;shù
䢥;yan;2;yán
䢦;shuai;4;shùai
䢧;liao;4;lìao
䢩;yu;4;yù
䢪;bo;2;bó
䢫;sui;2;súi
䢭;yan;4;yàn
䢮;lei;4;lèi
䢯;lin;2;lín
䢰;tai;2;tái
䢱;du;2;dú
䢲;yue;4;yùe
䢳;ji;3;jǐ
䢵;yun;2;yún
䢹;ju;3;jǔ
䢻;chen;2;chén
䢽;xiang;4;xìang
䢾;xian;3;xǐan
䣀;gui;3;gǔi
䣁;yu;3;yǔ
䣂;lei;3;lěi
䣄;tu;2;tú
䣅;chen;2;chén
䣆;xing;2;xíng
䣇;qiu;2;qíu
䣈;hang;4;hàng
䣊;dang;3;dǎng
䣋;cai;3;cǎi
䣌;di;3;dǐ
䣍;yan;3;yǎn
䣑;chan;2;chán
䣓;li;2;lí
䣔;suo;3;sǔo
䣕;ma;3;mǎ
䣖;ma;3;mǎ
䣘;tang;2;táng
䣙;pei;2;péi
䣚;lou;2;lóu
䣜;cuo;2;cúo
䣝;tu;2;tú
䣞;e;4;è
䣟;can;2;cán
䣠;jie;2;jíe
䣡;ti;2;tí
䣢;ji;2;jí
䣣;dang;3;dǎng
䣤;jiao;4;jìao
䣥;bi;3;bǐ
䣦;lei;4;lèi
䣧;yi;4;yì
䣨;chun;2;chún
䣩;chun;2;chún
䣪;po;4;pò
䣫;li;2;lí
䣬;zai;3;zǎi
䣭;tai;4;tài
䣮;po;4;pò
䣯;tian;3;tǐan
䣰;ju;4;jù
䣱;xu;4;xù
䣲;fan;4;fàn
䣴;xu;4;xù
䣵;er;4;èr
䣶;huo;2;húo
䣸;ran;3;rǎn
䣹;fa;2;fá
䣼;liang;2;líang
䣽;ti;3;tǐ
䣾;mi;4;mì
䤁;cen;2;cén
䤂;mei;2;méi
䤃;yin;4;yìn
䤄;mian;3;mǐan
䤅;tu;2;tú
䤆;kui;2;kúi
䤉;mi;4;mì
䤊;rong;2;róng
䤋;guo;2;gúo
䤍;mi;2;mí
䤎;ju;2;jú
䤏;pi;3;pǐ
䤐;jin;3;jǐn
䤑;wang;4;wàng
䤒;ji;3;jǐ
䤓;meng;2;méng
䤔;jian;4;jìan
䤕;xue;4;xùe
䤖;bao;4;bào
䤗;gan;3;gǎn
䤘;chan;3;chǎn
䤙;li;4;lì
䤚;li;3;lǐ
䤛;qiu;2;qíu
䤜;dun;4;dùn
䤝;ying;4;yìng
䤞;yun;3;yǔn
䤟;chen;2;chén
䤠;ji;1;jī
䤡;ran;3;rǎn
䤣;lve;4;lǜe
䤥;gui;3;gǔi
䤦;yue;4;yùe
䤧;hui;4;hùi
䤨;pi;4;pì
䤩;cha;2;chá
䤪;duo;3;dǔo
䤫;chan;2;chán
䤭;kuan;4;kùan
䤮;she;4;shè
䤯;xing;2;xíng
䤰;weng;3;wěng
䤱;shi;4;shì
䤲;chi;4;chì
䤳;ye;4;yè
䤴;han;2;hán
䤵;fei;4;fèi
䤶;ye;4;yè
䤷;yan;2;yán
䤸;zuan;4;zùan
䤺;yin;3;yǐn
䤻;duo;4;dùo
䤼;xian;4;xìan
䤿;qie;4;qìe
䥀;chan;3;chǎn
䥁;han;2;hán
䥂;meng;4;mèng
䥃;yue;4;yùe
䥄;cu;4;cù
䥅;qian;4;qìan
䥆;jin;3;jǐn
䥇;shan;4;shàn
䥈;mu;3;mǔ
䥌;zheng;4;zhèng
䥍;zhi;4;zhì
䥎;chun;2;chún
䥏;yu;3;yǔ
䥐;mou;2;móu
䥑;wan;4;wàn
䥒;chou;2;chóu
䥔;su;4;sù
䥕;pie;3;pǐe
䥖;tian;2;tían
䥗;kuan;3;kǔan
䥘;cu;4;cù
䥙;sui;4;sùi
䥛;jie;2;jíe
䥜;jian;4;jìan
䥝;ao;2;áo
䥞;jiao;3;jǐao
䥟;ye;4;yè
䥡;ye;4;yè
䥢;long;2;lóng
䥣;zao;2;záo
䥤;bao;2;báo
䥥;lian;2;lían
䥧;huan;2;húan
䥨;lv;4;lǜ
䥩;wei;2;wéi
䥪;xian;3;xǐan
䥫;tie;3;tǐe
䥬;bo;2;bó
䥭;zheng;4;zhèng
䥮;zhu;2;zhú
䥯;ba;4;bà
䥰;meng;4;mèng
䥱;xie;3;xǐe
䥵;xiao;3;xǐao
䥶;li;4;lì
䥷;zha;2;zhá
䥸;mi;2;mí
䥺;ye;2;yé
䥾;xie;3;xǐe
䦂;shan;4;shàn
䦅;shan;4;shàn
䦆;jue;2;júe
䦇;ji;4;jì
䦈;fang;3;fǎng
䦊;niao;3;nǐao
䦋;ao;2;áo
䦌;chu;4;chù
䦍;wu;4;wù
䦎;guan;3;gǔan
䦏;xie;4;xìe
䦐;ting;3;tǐng
䦑;xie;4;xìe
䦒;dang;4;dàng
䦔;tan;3;tǎn
䦖;xia;2;xía
䦗;xu;4;xù
䦘;bi;4;bì
䦙;si;4;sì
䦚;huo;4;hùo
䦛;zheng;4;zhèng
䦜;wu;2;wú
䦞;run;4;rùn
䦟;chuai;4;chùai
䦠;shi;3;shǐ
䦡;huan;2;húan
䦢;kuo;4;kùo
䦣;fu;4;fù
䦤;chuai;4;chùai
䦥;xian;2;xían
䦦;qin;2;qín
䦧;qie;2;qíe
䦨;lan;2;lán
䦪;ya;4;yà
䦬;que;4;qùe
䦮;chun;3;chǔn
䦯;zhi;4;zhì
䦱;kui;3;kǔi
䦲;qian;4;qìan
䦳;hang;4;hàng
䦴;yi;4;yì
䦵;ni;3;nǐ
䦶;zheng;4;zhèng
䦷;chuai;4;chùai
䦹;shi;2;shí
䦻;ci;4;cì
䦼;jue;2;júe
䦽;xu;4;xù
䦾;yun;3;yǔn
䧁;chu;4;chù
䧂;dao;4;dào
䧃;dian;4;dìan
䧄;ge;4;gè
䧅;ti;4;tì
䧆;hong;2;hóng
䧇;ni;3;nǐ
䧉;li;3;lǐ
䧋;xian;3;xǐan
䧍;xi;4;xì
䧎;xuan;4;xùan
䧒;lai;2;lái
䧔;mu;4;mù
䧕;cheng;2;chéng
䧖;jian;4;jìan
䧗;bi;4;bì
䧘;qi;2;qí
䧙;ling;2;líng
䧚;hao;4;hào
䧛;bang;4;bàng
䧜;tang;2;táng
䧝;di;4;dì
䧞;fu;4;fù
䧟;xian;4;xìan
䧠;shuan;4;shùan
䧤;pu;2;pú
䧥;hui;4;hùi
䧦;wei;2;wéi
䧧;yi;3;yǐ
䧨;ye;4;yè
䧪;che;4;chè
䧫;hao;2;háo
䧮;xian;3;xǐan
䧯;chan;2;chán
䧰;hun;4;hùn
䧲;han;4;hàn
䧳;ci;2;cí
䧵;qi;2;qí
䧶;kui;2;kúi
䧷;rou;2;róu
䧺;xiong;2;xíong
䧼;hu;2;hú
䧽;cui;3;cǔi
䧿;que;4;qùe
䨀;di;2;dí
䨁;che;4;chè
䨄;yan;4;yàn
䨅;liao;2;líao
䨆;bi;2;bí
䨋;nue;4;nùe
䨌;bao;2;báo
䨍;ying;3;yǐng
䨎;hong;2;hóng
䨏;ci;2;cí
䨐;qia;4;qìa
䨑;ti;2;tí
䨒;yu;4;yù
䨓;lei;2;léi
䨔;bao;2;báo
䨖;ji;4;jì
䨗;fu;2;fú
䨘;xian;4;xìan
䨙;cen;2;cén
䨛;se;4;sè
䨞;yu;3;yǔ
䨠;ai;3;ǎi
䨡;han;2;hán
䨢;dan;4;dàn
䨣;ge;2;gé
䨤;di;2;dí
䨥;hu;4;hù
䨦;pang;2;páng
䨩;ling;2;líng
䨪;mai;2;mái
䨫;mai;4;mài
䨬;lian;2;lían
䨮;xue;3;xǔe
䨯;zhen;4;zhèn
䨰;po;4;pò
䨱;fu;4;fù
䨲;nou;2;nóu
䨳;xi;4;xì
䨴;dui;4;dùi
䨵;dan;4;dàn
䨶;yun;3;yǔn
䨷;xian;4;xìan
䨸;yin;3;yǐn
䨺;dui;4;dùi
䨻;beng;4;bèng
䨼;hu;4;hù
䨽;fei;3;fěi
䨾;fei;3;fěi
䨿;qian;2;qían
䩀;bei;4;bèi
䩃;shi;4;shì
䩄;tian;3;tǐan
䩅;zhan;3;zhǎn
䩆;jian;3;jǐan
䩈;hui;4;hùi
䩉;fu;3;fǔ
䩊;wan;3;wǎn
䩋;mo;3;mǒ
䩌;qiao;2;qíao
䩍;liao;3;lǐao
䩏;mie;4;mìe
䩐;ge;2;gé
䩑;hong;2;hóng
䩒;yu;2;yú
䩓;qi;2;qí
䩔;duo;4;dùo
䩕;ang;2;áng
䩗;ba;4;bà
䩘;di;4;dì
䩙;xuan;4;xùan
䩚;di;4;dì
䩛;bi;4;bì
䩜;zhou;4;zhòu
䩝;pao;2;páo
䩞;nian;2;nían
䩟;yi;2;yí
䩡;jia;2;jía
䩢;da;2;dá
䩣;duo;3;dǔo
䩤;xi;4;xì
䩥;dan;4;dàn
䩦;tiao;2;tíao
䩧;xie;4;xìe
䩨;chang;4;chàng
䩩;yuan;3;yǔan
䩪;guan;3;gǔan
䩫;liang;3;lǐang
䩬;beng;3;běng
䩮;lu;4;lù
䩯;ji;2;jí
䩰;xuan;4;xùan
䩱;shu;4;shù
䩳;shu;3;shǔ
䩴;hu;2;hú
䩵;yun;4;yùn
䩶;chan;3;chǎn
䩸;rong;2;róng
䩹;e;2;é
䩻;ba;4;bà
䩼;feng;2;féng
䩾;zhe;4;zhè
䩿;fen;2;fén
䪀;guan;3;gǔan
䪁;bu;3;bǔ
䪂;ge;2;gé
䪄;huang;2;húang
䪅;du;2;dú
䪆;ti;3;tǐ
䪇;bo;2;bó
䪈;qian;3;qǐan
䪉;la;4;là
䪊;long;2;lóng
䪋;wei;4;wèi
䪌;zhan;4;zhàn
䪍;lan;2;lán
䪏;na;4;nà
䪐;bi;4;bì
䪑;tuo;2;túo
䪒;jiao;4;jìao
䪔;bu;3;bǔ
䪕;ju;2;jú
䪖;po;4;pò
䪗;xia;2;xía
䪘;wei;3;wěi
䪙;fu;2;fú
䪚;he;4;hè
䪛;fan;2;fán
䪜;chan;4;chàn
䪝;hu;4;hù
䪞;za;2;zá
䪤;fan;2;fán
䪥;die;2;díe
䪦;hong;2;hóng
䪧;chi;2;chí
䪨;bao;2;báo
䪩;yin;2;yín
䪬;bo;2;bó
䪭;ruan;3;rǔan
䪮;chou;3;chǒu
䪯;ying;2;yíng
䪱;gai;3;gǎi
䪳;yun;3;yǔn
䪴;zhen;3;zhěn
䪵;ya;3;yǎ
䪷;hou;4;hòu
䪸;min;2;mín
䪹;pei;2;péi
䪺;ge;2;gé
䪻;bian;4;bìan
䪽;hao;4;hào
䪾;mi;2;mí
䪿;sheng;3;shěng
䫀;gen;3;gěn
䫁;bi;4;bì
䫂;duo;3;dǔo
䫃;chun;2;chún
䫄;chua;4;chùa
䫅;san;4;sàn
䫆;cheng;2;chéng
䫇;ran;2;rán
䫈;zen;4;zèn
䫉;mao;4;mào
䫊;bo;2;bó
䫋;tui;2;túi
䫌;pi;3;pǐ
䫍;fu;3;fǔ
䫐;lin;2;lín
䫒;men;2;mén
䫓;wu;2;wú
䫔;qi;4;qì
䫕;zhi;4;zhì
䫖;chen;3;chěn
䫗;xia;2;xía
䫘;he;2;hé
䫙;sang;3;sǎng
䫛;hou;2;hóu
䫝;fu;3;fǔ
䫞;rao;2;ráo
䫟;hun;2;hún
䫠;pei;2;péi
䫡;qian;4;qìan
䫣;xi;2;xí
䫤;ming;2;míng
䫥;kui;3;kǔi
䫦;ge;2;gé
䫨;ao;4;ào
䫩;san;3;sǎn
䫪;shuang;3;shǔang
䫫;lou;2;lóu
䫬;zhen;3;zhěn
䫭;hui;4;hùi
䫮;can;2;cán
䫰;lin;4;lìn
䫱;na;2;ná
䫲;han;4;hàn
䫳;du;2;dú
䫴;jin;4;jìn
䫵;mian;2;mían
䫶;fan;2;fán
䫷;e;4;è
䫸;nao;2;náo
䫹;hong;2;hóng
䫺;hong;2;hóng
䫻;xue;2;xúe
䫼;xue;4;xùe
䫾;bi;4;bì
䬀;you;3;yǒu
䬁;yi;2;yí
䬂;xue;4;xùe
䬃;sa;4;sà
䬄;yu;4;yù
䬅;li;4;lì
䬆;li;4;lì
䬇;yuan;4;yùan
䬈;dui;4;dùi
䬉;hao;4;hào
䬊;qie;4;qìe
䬋;leng;2;léng
䬎;guo;2;gúo
䬏;bu;4;bù
䬐;wei;3;wěi
䬑;wei;4;wèi
䬓;an;4;àn
䬔;xu;4;xù
䬕;shang;3;shǎng
䬖;heng;2;héng
䬗;yang;2;yáng
䬙;yao;2;yáo
䬛;bi;4;bì
䬝;heng;2;héng
䬞;tao;2;táo
䬟;liu;2;líu
䬡;zhu;4;zhù
䬣;qi;4;qì
䬤;chao;2;cháo
䬥;yi;4;yì
䬦;dou;4;dòu
䬧;yuan;2;yúan
䬨;cu;4;cù
䬪;bo;2;bó
䬫;can;3;cǎn
䬬;yang;3;yǎng
䬮;yi;2;yí
䬯;nian;2;nían
䬰;shao;4;shào
䬱;ben;4;bèn
䬳;ban;3;bǎn
䬴;mo;4;mò
䬵;ai;4;ài
䬶;en;4;èn
䬷;she;3;shě
䬹;zhi;4;zhì
䬺;yang;4;yàng
䬻;jian;4;jìan
䬼;yuan;4;yùan
䬽;dui;4;dùi
䬾;ti;2;tí
䬿;wei;3;wěi
䭀;xun;4;xùn
䭁;zhi;4;zhì
䭂;yi;4;yì
䭃;ren;3;rěn
䭄;shi;4;shì
䭅;hu;2;hú
䭆;ne;4;nè
䭇;yi;4;yì
䭈;jian;4;jìan
䭉;sui;3;sǔi
䭊;ying;3;yǐng
䭋;bao;3;bǎo
䭌;hu;2;hú
䭍;hu;2;hú
䭎;xie;2;xíe
䭐;yang;4;yàng
䭑;lian;2;lían
䭓;en;4;èn
䭕;jian;4;jìan
䭖;zhu;4;zhù
䭗;ying;3;yǐng
䭘;yan;4;yàn
䭙;jin;3;jǐn
䭚;chuang;2;chúang
䭛;dan;4;dàn
䭝;kuai;4;kùai
䭞;yi;4;yì
䭟;ye;4;yè
䭠;jian;3;jǐan
䭡;en;4;èn
䭢;ning;2;níng
䭣;ci;2;cí
䭤;qian;3;qǐan
䭥;xue;4;xùe
䭦;bo;2;bó
䭧;mi;3;mǐ
䭨;shui;4;shùi
䭩;mi;4;mì
䭪;liang;2;líang
䭫;qi;3;qǐ
䭬;qi;3;qǐ
䭭;shou;3;shǒu
䭮;bi;4;bì
䭯;bo;2;bó
䭰;beng;3;běng
䭱;bie;2;bíe
䭲;ni;3;nǐ
䭳;wei;4;wèi
䭴;huan;2;húan
䭵;fan;2;fán
䭶;qi;2;qí
䭷;liu;2;líu
䭸;fu;4;fù
䭹;ang;2;áng
䭺;ang;2;áng
䭼;qi;2;qí
䭽;qun;2;qún
䭾;tuo;2;túo
䭿;yi;4;yì
䮀;bo;2;bó
䮁;pian;2;pían
䮂;bo;2;bó
䮄;xuan;2;xúan
䮇;yu;4;yù
䮈;chi;2;chí
䮉;lu;2;lú
䮊;yi;2;yí
䮋;li;4;lì
䮍;niao;3;nǐao
䮎;xi;4;xì
䮏;wu;2;wú
䮑;lei;4;lèi
䮓;zhao;4;zhào
䮔;zui;3;zǔi
䮕;chuo;4;chùo
䮗;an;4;àn
䮘;er;2;ér
䮙;yu;4;yù
䮚;leng;4;lèng
䮛;fu;4;fù
䮜;sha;4;shà
䮝;huan;2;húan
䮞;chu;4;chù
䮟;sou;3;sǒu
䮡;bi;4;bì
䮢;die;2;díe
䮤;di;2;dí
䮥;li;4;lì
䮧;han;2;hán
䮨;zai;3;zǎi
䮩;gu;2;gú
䮪;cheng;2;chéng
䮫;lou;2;lóu
䮬;mo;4;mò
䮭;mi;4;mì
䮮;mai;4;mài
䮯;ao;4;ào
䮰;dan;3;dǎn
䮱;zhu;2;zhú
䮲;huang;2;húang
䮳;fan;2;fán
䮴;deng;4;dèng
䮵;tong;2;tóng
䮷;du;2;dú
䮸;hu;2;hú
䮹;wei;4;wèi
䮺;ji;4;jì
䮻;chi;4;chì
䮼;lin;2;lín
䮾;pang;2;páng
䮿;jian;3;jǐan
䯀;nie;4;nìe
䯁;luo;2;lúo
䯂;ji;2;jí
䯅;nie;4;nìe
䯆;yi;4;yì
䯈;wan;2;wán
䯉;ya;4;yà
䯊;qia;4;qìa
䯋;bo;2;bó
䯍;ling;2;líng
䯎;gan;4;gàn
䯏;huo;2;húo
䯐;hai;2;hái
䯒;heng;2;héng
䯓;kui;2;kúi
䯔;cen;2;cén
䯖;lang;2;láng
䯗;bi;4;bì
䯘;huan;4;hùan
䯙;po;4;pò
䯚;ou;3;ǒu
䯛;jian;3;jǐan
䯜;ti;4;tì
䯝;sui;3;sǔi
䯟;dui;4;dùi
䯠;ao;3;ǎo
䯡;jian;3;jǐan
䯢;mo;2;mó
䯣;gui;4;gùi
䯤;kuai;4;kùai
䯥;an;4;àn
䯦;ma;4;mà
䯧;qing;3;qǐng
䯨;fen;2;fén
䯪;kao;3;kǎo
䯫;hao;4;hào
䯬;duo;3;dǔo
䯮;nai;2;nái
䯰;jie;4;jìe
䯱;fu;4;fù
䯲;pa;2;pá
䯴;chang;2;cháng
䯵;nie;4;nìe
䯶;man;2;mán
䯸;ci;4;cì
䯺;kuo;4;kùo
䯼;di;2;dí
䯽;fu;3;fǔ
䯾;tiao;2;tíao
䯿;zu;2;zú
䰀;wo;3;wǒ
䰁;fei;4;fèi
䰂;cai;4;cài
䰃;peng;2;péng
䰄;shi;4;shì
䰆;rou;2;róu
䰇;qi;2;qí
䰈;cha;3;chǎ
䰉;pan;2;pán
䰊;bo;2;bó
䰋;man;2;mán
䰌;zong;3;zǒng
䰍;ci;4;cì
䰎;gui;4;gùi
䰏;ji;4;jì
䰐;lan;2;lán
䰒;meng;2;méng
䰓;mian;2;mían
䰔;pan;2;pán
䰕;lu;2;lú
䰖;cuan;2;cúan
䰘;liu;2;líu
䰙;yi;3;yǐ
䰚;wen;2;wén
䰛;li;4;lì
䰜;li;4;lì
䰝;zeng;4;zèng
䰞;zhu;3;zhǔ
䰟;hun;2;hún
䰠;shen;2;shén
䰡;chi;4;chì
䰢;xing;4;xìng
䰣;wang;3;wǎng
䰥;huo;4;hùo
䰦;pi;3;pǐ
䰨;mei;4;mèi
䰩;che;3;chě
䰪;mei;4;mèi
䰫;chao;2;cháo
䰬;ju;2;jú
䰭;nou;4;nòu
䰯;ni;3;nǐ
䰰;ru;2;rú
䰱;ling;2;líng
䰲;ya;4;yà
䰴;qi;4;qì
䰷;bang;4;bàng
䰹;ze;2;zé
䰺;jie;4;jìe
䰻;yu;2;yú
䰼;xin;2;xín
䰽;bei;4;bèi
䰾;ba;4;bà
䰿;tuo;2;túo
䱁;qiao;2;qíao
䱂;you;3;yǒu
䱃;di;3;dǐ
䱄;jie;4;jìe
䱅;mo;4;mò
䱆;sheng;2;shéng
䱇;shan;4;shàn
䱈;qi;2;qí
䱉;shan;4;shàn
䱊;mi;3;mǐ
䱋;dan;3;dǎn
䱌;yi;2;yí
䱍;geng;4;gèng
䱎;geng;4;gèng
䱏;tou;3;tǒu
䱑;xue;2;xúe
䱒;yi;4;yì
䱓;ting;2;tíng
䱔;tiao;2;tíao
䱕;mou;2;móu
䱖;liu;2;líu
䱘;li;2;lí
䱚;lu;4;lù
䱛;xu;4;xù
䱜;cuo;4;cùo
䱝;ba;4;bà
䱞;liu;2;líu
䱟;ju;4;jù
䱠;zhan;4;zhàn
䱡;ju;2;jú
䱣;zu;2;zú
䱤;xian;4;xìan
䱥;zhi;2;zhí
䱨;zhi;4;zhì
䱫;la;4;là
䱭;geng;4;gèng
䱮;e;2;é
䱯;mu;2;mú
䱰;zhong;4;zhòng
䱱;di;4;dì
䱲;yan;2;yán
䱴;geng;4;gèng
䱶;lang;2;láng
䱷;yu;2;yú
䱹;na;4;nà
䱺;hai;2;hái
䱻;hua;2;húa
䱼;zhan;3;zhǎn
䱾;lou;2;lóu
䱿;chan;4;chàn
䲀;die;2;díe
䲁;wei;4;wèi
䲂;xuan;2;xúan
䲃;zao;3;zǎo
䲄;min;2;mín
䲊;tuo;3;tǔo
䲋;cen;2;cén
䲌;kuan;3;kǔan
䲍;teng;2;téng
䲎;nei;3;něi
䲏;lao;2;láo
䲐;lu;3;lǔ
䲑;yi;2;yí
䲒;xie;4;xìe
䲓;yan;3;yǎn
䲔;qing;2;qíng
䲕;pu;3;pǔ
䲖;chou;2;chóu
䲗;xian;2;xían
䲘;guan;3;gǔan
䲙;jie;2;jíe
䲚;lai;4;lài
䲛;meng;2;méng
䲜;ye;4;yè
䲞;li;4;lì
䲟;yin;4;yìn
䲢;teng;2;téng
䲣;yu;2;yú
䲦;cha;2;chá
䲧;du;4;dù
䲨;hong;2;hóng
䲪;xi;4;xì
䲬;qi;2;qí
䲮;yuan;2;yúan
䲯;ji;2;jí
䲰;yun;4;yùn
䲱;fang;3;fǎng
䲳;hang;2;háng
